rank	#adducts	#predictedFPs	ConfidenceScore	CSI:FingerIDScore	ZodiacScore	SiriusScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	id
2206	4	2	N/A	-241.10615203112073	0.2542713567839196	17.261150007771136	C38H71N5O9	[M + H]+	YAAHUFBESWSXMP	InChI=1S/C38H71N5O9/c1-21(2)15-13-12-14-16-31(46)42-34(24(7)8)38(52)43-35(25(9)10)37(51)41-27(17-22(3)4)29(44)19-32(47)39-26(11)36(50)40-28(18-23(5)6)30(45)20-33(48)49/h21-30,34-35,44-45H,12-20H2,1-11H3,(H,39,47)(H,40,50)(H,41,51)(H,42,46)(H,43,52)(H,48,49)	null	CC(C)CCCCCC(=O)NC(C(C)C)C(=O)NC(C(C)C)C(=O)NC(CC(C)C)C(CC(=O)NC(C)C(=O)NC(CC(C)C)C(CC(=O)O)O)O	5.0	101285878	PubChem:(101285878);COCONUT:(CNP0261552)	2097154	742.5281	50.253	1574_CARA_C18_pos_SIRIUS_27415
2207	3	3	N/A	-176.84106707706533	0.8678391959798996	39.55339185770122	C24H46N2O3	[M + H]+	QYANHRRURYBYLY	InChI=1S/C24H46N2O3/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-20-23(27)26-21-18-17-19-22(25)24(28)29/h9-10,22H,2-8,11-21,25H2,1H3,(H,26,27)(H,28,29)	N6-Oleoyl-L-lysine	CCCCCCCCC=CCCCCCCCC(=O)NCCCCC(C(=O)O)N	4.5	90130;6436547;71436247;101592777;135240021	PubChem:(90130 6436547 71436247 101592777 135240021);NORMAN:(NS00050588)	262146	411.3563	118.597	931_CARA_C18_pos_SIRIUS_34642
2208	4	4	N/A	-7.2934148560845635	0.8969849246231156	33.692292336783574	C8H10N4O2	[M + H]+	RYYVLZVUVIJVGH	InChI=1S/C8H10N4O2/c1-10-4-9-6-5(10)7(13)12(3)8(14)11(6)2/h4H,1-3H3	Caffeina	CN1C=NC2=C1C(=O)N(C(=O)N2C)C	-0.108792186	2519;64136;451131;13001298;13001299;13001300;13001301;13001302;13001303;13001304;10241810;11820004;25147444;24208736;45109841;45280314;45280315;45280482;45280256;45280257;45280258;45280259;45280260;45280261;45280262;45280263;45280264;45280311;45280312;45280313;45280316;45280317;45280318;45280319;45280368;45280369;45280370;45280371;45280372;45280373;45280374;45280375;45280376;45280424;45280425;45280426;45280427;45280428;45280429;45280430;45280431;45280483;45280484;45280485;45280486;45280487;45280488;45280489;45280543;60040686;101116218;131708520;131953137;131953138	HMDB:(1847);PubChem class - food;SuperNatural:(SN00000083);ZINC bio:(ZINC00001084);additional;HSDB:(58-08-2);MeSH:(2519 64136);Plantcyc:(1-3-7-TRIMETHYLXANTHINE);PubMed;NORMAN:(NS00000273);COCONUT:(CNP0228556);KNApSAcK:(1492);Natural Products:(UNPD163159);PubChem:(2519 64136 451131 13001298 13001299 13001300 13001301 13001302 13001303 13001304 10241810 11820004 25147444 24208736 45109841 45280314 45280315 45280482 45280256 45280257 45280258 45280259 45280260 45280261 45280262 45280263 45280264 45280311 45280312 45280313 45280316 45280317 45280318 45280319 45280368 45280369 45280370 45280371 45280372 45280373 45280374 45280375 45280376 45280424 45280425 45280426 45280427 45280428 45280429 45280430 45280431 45280483 45280484 45280485 45280486 45280487 45280488 45280489 45280543 60040686 101116218 131708520 131953137 131953138);CHEBI:(27732);PubChem class - bio and metabolites;KEGG:(C07481);PubChem class - safety and toxic;Training Set;PubChem class - drug;Biocyc:(1-3-7-TRIMETHYLXANTHINE)	255781758	195.0875	14.634	4900_CARA_C18_pos_SIRIUS_27183
2209	3	1	N/A	-495.7793169086352	0.17336683417085424	3.2892615269358316	C49H85NO4	[M - H2O + H]+	UUTYFAUEKLSNLQ	InChI=1S/C49H85NO4/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-31-33-38-42-48(51)53-45-47(44-50-46-40-36-35-37-41-46)54-49(52)43-39-34-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h23-26,35-37,40-41,47,50H,3-22,27-34,38-39,42-45H2,1-2H3	null	CCCCCCCCCCCC=CCCCCCCC(=O)OCC(CNC1=CC=CC=C1)OC(=O)CCCCCCC=CCCCCCCCCCCC	18.8999996	102505631	COCONUT:(CNP0216251);Natural Products:(UNPD102512);PubChem:(102505631)	2129922	734.6468	208.796	6526_CARA_C18_pos_SIRIUS_3034
2210	3	3	N/A	-9.699902341658575	0.9994974874371858	24.270937733881702	C16H22O4	[M + H]+	DOIRQSBPFJWKBE	InChI=1S/C16H22O4/c1-3-5-11-19-15(17)13-9-7-8-10-14(13)16(18)20-12-6-4-2/h7-10H,3-6,11-12H2,1-2H3	Hatcol DBP	CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC	4.27248192	3026;171810;16213410;102601147	HMDB:(33244);PubChem class - food;SuperNatural:(SN00002502);ZINC bio:(ZINC01693431);additional;HSDB:(84-74-2);MeSH:(3026);PubMed;NORMAN:(NS00010095);COCONUT:(CNP0076203 CNP0105770);Natural Products:(UNPD71190);PubChem:(3026 171810 16213410 102601147);CHEBI:(34687);PubChem class - bio and metabolites;KEGG:(C14214);PubChem class - safety and toxic;Training Set;PubChem class - drug	255648622	279.1588	57.373	5940_CARA_C18_pos_SIRIUS_3640
2211	4	3	N/A	-200.24934058952687	0.984422110552764	0.03890318811557547	C34H65NO5	[M - H4O2 + H]+	OYOGBQCTBJMFBW	InChI=1S/C34H65NO5/c1-29(2)23-19-15-11-7-5-9-13-17-21-25-31(27-32(36)35-28-33(37)38)40-34(39)26-22-18-14-10-6-8-12-16-20-24-30(3)4/h29-31H,5-28H2,1-4H3,(H,35,36)(H,37,38)	null	CC(C)CCCCCCCCCCCC(CC(=O)NCC(=O)O)OC(=O)CCCCCCCCCCCC(C)C	12.3999996	10008140;10347972	COCONUT:(CNP0258573);Natural Products:(UNPD190499);PubChem:(10008140 10347972);SuperNatural:(SN00288198)	3178498	532.4757	129.113	1996_CARA_C18_pos_SIRIUS_3839
2212	4	3	N/A	-173.81642224839126	0.025125628140703515	8.598320160326857	C42H78O5	[M + H3N + H]+	GVOUGKVDENLIJG	InChI=1S/C42H78O5/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-31-33-35-37-42(45)47-39-40(43)38-46-41(44)36-34-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h14,16,20,22,40,43H,3-13,15,17-19,21,23-39H2,1-2H3	null	CCCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCC=CCCCCCC)O	16.2000008	131801787	PubChem:(131801787);HMDB:(56073)	10	680.6247	230.848	4004_CARA_C18_pos_SIRIUS_10861
2213	3	1	N/A	-359.56371383537805	0.04874371859296483	13.181405656071462	C34H58O5	[M - H2O + H]+	PMJARFDKONVPPF	InChI=1S/C34H58O5/c1-6-7-8-9-10-11-12-13-14-15-16-20-26(35)21-17-18-22-28(36)38-25-27-33(4)24-19-23-32(2,3)30(33)29(37)31-34(27,5)39-31/h27,30-31H,6-25H2,1-5H3	null	CCCCCCCCCCCCCC(=O)CCCCC(=O)OCC1C2(CCCC(C2C(=O)C3C1(O3)C)(C)C)C	9.69999981	139583767	PubChem:(139583767);COCONUT:(CNP0356310)	2097154	529.4201	200.989	982_CARA_C18_pos_SIRIUS_7451
2214	2	2	N/A	-187.9979062185211	0.9999999999999999	61.629528199698825	C43H83N3O3	[M + H3N + H]+	AIDMLIHZLULZJC	InChI=1S/C43H83N3O3/c1-4-6-8-10-12-14-16-18-20-22-24-26-28-30-32-34-42(48)44-36-38-46(3,40-41-47)39-37-45-43(49)35-33-31-29-27-25-23-21-19-17-15-13-11-9-7-5-2/h18-21,47H,4-17,22-41H2,1-3H3,(H-,44,45,48,49)/p+1	null	CCCCCCCCC=CCCCCCCCC(=O)NCC[N+](C)(CCNC(=O)CCCCCCCC=CCCCCCCCC)CCO	13.1999998	9875692;44147340;87389898	PubChem:(9875692 44147340 87389898);NORMAN:(NS00064260)	262146	707.6733	287.07	6504_CARA_C18_pos_SIRIUS_9143
2215	3	3	N/A	-89.21182627000549	0.9085427135678393	7.680114917657203	C20H38O2	[M + H3N + H]+	AFSIMBWBBOJPJG	InChI=1S/C20H38O2/c1-3-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20(21)22-4-2/h4H,2-3,5-19H2,1H3	Vinyl stearate	CCCCCCCCCCCCCCCCCC(=O)OC=C	9.0	66077	NORMAN:(NS00041239);PubChem class - food;PubChem:(66077);PubMed	134479938	328.3204	61.605	4495_CARA_C18_pos_SIRIUS_1325
2216	1	1	N/A	-137.23749354744828	0.9974874371859296	27.876109284633685	C32H64O4	[M + H]+	PEVUFEPPDDXNNI	InChI=1S/C32H64O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-32(35)36-30-31(34)29-33/h31,33-34H,2-30H2,1H3	null	CCCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(CO)O	11.4056025	""	COCONUT:(CNP0368899);Natural Products:(UNPD39143);SuperNatural:(SN00323941)	3178496	513.4871	216.126	2951_CARA_C18_pos_SIRIUS_7496
2217	3	3	N/A	-43.32254365292533	0.9999999999999999	31.32922616930726	C20H40O4	[M - H2O + H]+	SVUQHVRAGMNPLW	InChI=1S/C20H40O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-20(23)24-18-19(22)17-21/h19,21-22H,2-18H2,1H3	Glycerides, C14-26	CCCCCCCCCCCCCCCCC(=O)OCC(CO)O	6.01504946	107036;96367592;95858778	COCONUT:(CNP0294441);HMDB:(72856);Natural Products:(UNPD135093);PubChem:(107036 96367592 95858778);SuperNatural:(SN00368645);CHEBI:(144339);ZINC bio:(ZINC72400435 ZINC77313111);PubChem class - bio and metabolites;PubMed	19964010	327.2887	101.467	3545_CARA_C18_pos_SIRIUS_1560
2218	2	2	N/A	-65.69691856820452	0.9999999999999999	36.3240645933706	C41H78O5	[M + H3N + H]+	AQKZYWKDVXMSNP	InChI=1S/C41H78O5/c1-3-5-7-9-11-13-15-17-18-19-20-21-22-24-26-28-30-32-34-36-41(44)46-39(37-42)38-45-40(43)35-33-31-29-27-25-23-16-14-12-10-8-6-4-2/h17-18,39,42H,3-16,19-38H2,1-2H3	Diacylglycerol(16:0/22:1)	CCCCCCCCCCCCCCCC(=O)OCC(CO)OC(=O)CCCCCCCCCCCC=CCCCCCCCC	16.3999996	9543772;134719147;138121072	COCONUT:(CNP0084927);HMDB:(7116);PubChem:(9543772 134719147 138121072);SuperNatural:(SN00216955);CHEBI:(88476);PubChem class - bio and metabolites	19922986	668.6205	252.207	693_CARA_C18_pos_SIRIUS_33443
2219	3	3	N/A	-61.6751723177256	0.9999999999999999	134.11434307292583	C17H26O	[M + H]+	QDPCSMUJYFCULY	InChI=1S/C17H26O/c1-12(18)13-5-6-15(2,3)17-9-7-16(4,8-10-17)11-14(13)17/h5-11H2,1-4H3	1-Aceto-7,10-ethano-4,4,7-trimethyl-1(9)-octalin	CC(=O)C1=C2CC3(CCC2(CC3)C(CC1)(C)C)C	4.5	122549	PubChem:(122549);NORMAN:(NS00012557)	262146	247.2048	78.289	7879_CARA_C18_pos_SIRIUS_31391
2220	3	6	N/A	-293.024991001306	0.032160804020100506	6.168923108296147	C26H45N7O6	[M - H2O + H]+	QDOSVOGKAPVTPW	InChI=1S/C26H45N7O6/c27-9-4-10-29-11-5-12-30-15-8-24(37)31-13-2-1-3-14-32-26(39)21(18-23(28)36)33-25(38)16-19-6-7-20(34)17-22(19)35/h6-7,17,21,29-30,34-35H,1-5,8-16,18,27H2,(H2,28,36)(H,31,37)(H,32,39)(H,33,38)	null	C1=CC(=C(C=C1O)O)CC(=O)NC(CC(=O)N)C(=O)NCCCCCNC(=O)CCNCCCNCCCN	-2.0999999	13873032;13873033	MeSH:(13873033);PubChem:(13873032 13873033);PubMed	70	534.3406	21.783	1682_CARA_C18_pos_SIRIUS_31008
2221	3	2	N/A	-36.802425542530436	0.17437185929648244	11.836095650999452	C18H36O3	[M - H4O2 + H]+	YYWHSFVJGXJTKD	InChI=1S/C18H36O3/c1-2-3-4-5-6-7-8-11-14-17(19)15-12-9-10-13-16-18(20)21/h17,19H,2-16H2,1H3,(H,20,21)	DL-8-hydroxy stearic acid	CCCCCCCCCCC(CCCCCCC(=O)O)O	6.1157136	361944;14454580;102445741	HMDB:(112182);PubChem:(361944 14454580 102445741);YMDB Mine;PubChem class - bio and metabolites;EcoCyc Mine;KEGG Mine	60146319370	265.2504	71.199	2577_CARA_C18_pos_SIRIUS_6546
2222	3	3	N/A	-32.390076967362695	0.9999999999999999	48.070597776240085	C38H75NO3	[M + H]+	XWBWIAOWSABHFI	InChI=1S/C38H75NO3/c1-3-5-7-9-11-13-15-17-18-19-20-22-24-26-28-30-32-34-38(42)39-36(35-40)37(41)33-31-29-27-25-23-21-16-14-12-10-8-6-4-2/h31,33,36-37,40-41H,3-30,32,34-35H2,1-2H3,(H,39,42)	C20 Ceramide	CCCCCCCCCCCCCCCCCCCC(=O)NC(CO)C(C=CCCCCCCCCCCCCC)O	15.0	2734001;4307993;6064609;5283566;90476384;97046269;124390006	COCONUT:(CNP0282366);HMDB:(4951);PubChem:(2734001 4307993 6064609 5283566 90476384 97046269 124390006);CHEBI:(72962);ZINC bio:(ZINC40164465);additional;PubChem class - bio and metabolites;Training Set;PubMed	19423338	594.5762	207.275	7787_CARA_C18_pos_SIRIUS_1730
2223	1	1	N/A	-188.09932087687807	0.9999999999999999	16.05874554413284	C39H77NO3	[M + H3N + H]+	WYSRACVJQVNCRW	InChI=1S/C39H77NO3/c1-3-5-7-9-11-13-15-16-17-18-19-20-21-22-23-25-27-29-31-33-35-39(43)40-37(36-41)38(42)34-32-30-28-26-24-14-12-10-8-6-4-2/h32,34,37-38,41-42H,3-31,33,35-36H2,1-2H3,(H,40,43)	N-(tricosanoyl)-hexadecasphing-4-enine	CCCCCCCCCCCCCCCCCCCCCCC(=O)NC(CO)C(C=CCCCCCCCCCCC)O	15.6000004	11273482;138293383	COCONUT:(CNP0280727);Natural Products:(UNPD15632);PubChem:(11273482 138293383);SuperNatural:(SN00371446);PubMed	3178562	625.6243	213.072	6849_CARA_C18_pos_SIRIUS_8352
2224	4	4	N/A	-213.24201951209673	0.032663316582914576	7.864974952199905	C23H48N2O6	[M - H2O + H]+	XFVQQMHINKBMJQ	InChI=1S/C23H48N2O6/c1-2-3-4-5-6-7-8-9-10-11-12-13-15-24-16-14-17-25-23(31)22(30)21(29)20(28)19(27)18-26/h19-22,24,26-30H,2-18H2,1H3,(H,25,31)	N-(3-(Tetradecylamino)propyl)-D-gluconamide	CCCCCCCCCCCCCCNCCCNC(=O)C(C(C(C(CO)O)O)O)O	3.0	13187452;22861470	PubChem:(13187452 22861470);NORMAN:(NS00039149)	262146	431.347	161.636	3096_CARA_C18_pos_SIRIUS_23489
2225	4	5	N/A	-124.05324996012465	0.9738693467336685	38.32085304323173	C42H76O4	[M + H3N + H]+	BFZNCPXNOGIELB	InChI=1S/C42H76O4/c1-7-9-11-21-27-37-33-34-38(28-22-17-16-20-26-32-42(44)46-36(5)6)40(39(37)29-23-12-10-8-2)30-24-18-14-13-15-19-25-31-41(43)45-35(3)4/h24,30,33-40H,7-23,25-29,31-32H2,1-6H3	Dermol DID	CCCCCCC1C=CC(C(C1CCCCCC)C=CCCCCCCCC(=O)OC(C)C)CCCCCCCC(=O)OC(C)C	15.6000004	57356744;73415961;73415962;73415963;73415964;73415965;73415966;73415967;73415968;73415969;73415970;73415971;73415972;73415973;73415974;73415975;73415976;71300569	PubChem:(57356744 73415961 73415962 73415963 73415964 73415965 73415966 73415967 73415968 73415969 73415970 73415971 73415972 73415973 73415974 73415975 73415976 71300569);NORMAN:(NS00065367)	262146	662.6063	274.698	443_CARA_C18_pos_SIRIUS_13004
2226	4	6	N/A	-238.18993511821895	0.014070351758793972	25.178037785428483	C24H23N5O3	[M + H3N + H]+	AQYMTXFJRXPNCV	InChI=1S/C24H23N5O3/c1-5-15-6-8-16(9-7-15)19-14-28-20-21(26(2)24(31)27(3)22(20)30)25-23(28)29(19)17-10-12-18(32-4)13-11-17/h6-14H,5H2,1-4H3	Oprea1_006116	CCC1=CC=C(C=C1)C2=CN3C4=C(N=C3N2C5=CC=C(C=C5)OC)N(C(=O)N(C4=O)C)C	4.5999999	5048761	PubChem:(5048761);PubChem class - safety and toxic	67108866	447.2102	19.672	3267_CARA_C18_pos_SIRIUS_29338
2227	1	3	N/A	-119.27693003105945	0.9748743718592966	13.963752610980732	C22H42O7	[M - H2O + H]+	FPAQFGDNJSALCJ	InChI=1S/C22H42O7/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-18(24)29-22-21(27)20(26)19(25)17(16-23)28-22/h17,19-23,25-27H,2-16H2,1H3	[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl] hexadecanoate	CCCCCCCCCCCCCCCC(=O)OC1C(C(C(C(O1)CO)O)O)O	5.30000019	10938662;18784475;21668940;21668949;53810946;69733622;68110423	COCONUT:(CNP0187543);Natural Products:(UNPD213923);PubChem:(10938662 18784475 21668940 21668949 53810946 69733622 68110423);SuperNatural:(SN00162431);PubMed	3178562	401.2879	173.662	3438_CARA_C18_pos_SIRIUS_26855
2228	2	2	N/A	-184.9799058528383	0.6793969849246231	11.027008999767219	C30H52O5	[M - H2O + H]+	YNBSFMHIDVFUJB	InChI=1S/C30H52O5/c1-25(2,34)12-9-13-30(8,35)18-10-15-28(6)23(18)19(31)16-21-27(5)14-11-22(33)26(3,4)24(27)20(32)17-29(21,28)7/h9,12,18-24,31-35H,10-11,13-17H2,1-8H3	null	CC1(C(CCC2(C1C(CC3(C2CC(C4C3(CCC4C(C)(CC=CC(C)(C)O)O)C)O)C)O)C)O)C	4.19999981	102197700	PubChem:(102197700);COCONUT:(CNP0076533)	2097154	475.3768	194.446	4134_CARA_C18_pos_SIRIUS_33281
2229	4	4	N/A	-181.59500729067463	0.8592964824120604	28.01090252397799	C24H36O5	[M + H3N + H]+	WQNIEVFAUJDIHE	InChI=1S/C24H36O5/c1-16(2)22-12-10-17(3)8-7-9-18(4)23(27)13-11-21(15-28-19(5)25)14-24(22)29-20(6)26/h8,14,22-24,27H,1,4,7,9-13,15H2,2-3,5-6H3	null	CC1=CCCC(=C)C(CCC(=CC(C(CC1)C(=C)C)OC(=O)C)COC(=O)C)O	3.5	44480983	COCONUT:(CNP0077636);PubChem:(44480983);PubMed	2097218	422.2881	71.989	1162_CARA_C18_pos_SIRIUS_34017
2230	1	1	N/A	-118.05935682305886	0.9894472361809046	64.75258365424595	C46H78O2	[M + H3N + H]+	WXTXUXMQBSJEQW	InChI=1S/C46H78O2/c1-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-44(47)48-39-30-32-45(6)38(34-39)26-27-40-42-29-28-41(46(42,7)33-31-43(40)45)37(5)25-24-36(4)35(2)3/h15-16,27,35,37-39,41-43H,4,8-14,17-26,28-34H2,1-3,5-7H3	episteryl oleate	CCCCCCCCC=CCCCCCCCC(=O)OC1CCC2(C3CCC4(C(C3=CCC2C1)CCC4C(C)CCC(=C)C(C)C)C)C	16.3999996	25271605	COCONUT:(CNP0083423);YMDB:(541);PubChem:(25271605);CHEBI:(52375)	2162722	680.6372	291.915	3759_CARA_C18_pos_SIRIUS_453
2231	4	4	N/A	-39.61245536679931	0.9361809045226133	37.0065334638721	C42H81NO3	[M + H]+	AHGBXGUKDIOFOR	InChI=1S/C42H81NO3/c1-3-5-7-9-11-13-15-17-18-19-20-21-22-23-24-26-28-30-32-34-36-38-42(46)43-40(39-44)41(45)37-35-33-31-29-27-25-16-14-12-10-8-6-4-2/h23-24,35,37,40-41,44-45H,3-22,25-34,36,38-39H2,1-2H3,(H,43,46)	9-Tetracosenamide, N-[2-hydroxy-1-(hydroxymethyl)-3-heptadecenyl]-	CCCCCCCCCCCCCCC=CCCCCCCCC(=O)NC(CO)C(C=CCCCCCCCCCCCCC)O	16.2999992	71334128	COCONUT:(CNP0173349);Natural Products:(UNPD220353 UNPD106631);PubChem:(71334128);SuperNatural:(SN00321688)	3178498	648.625	227.563	216_CARA_C18_pos_SIRIUS_950
2232	4	3	N/A	-250.43328006252258	0.25829145728643216	2.791983746750502	C45H76O3	[M + H3N + H]+	UBJQOANJERYKMN	InChI=1S/C45H76O3/c1-9-10-11-12-13-14-15-16-17-18-19-20-21-39(47)48-38-25-26-42(6)36(41(38,4)5)24-27-44(8)37(42)23-22-34-35-32-40(2,3)28-30-45(35,33-46)31-29-43(34,44)7/h10-11,22,35-38,46H,9,12-21,23-33H2,1-8H3	null	CCC=CCCCCCCCCCCC(=O)OC1CCC2(C(C1(C)C)CCC3(C2CC=C4C3(CCC5(C4CC(CC5)(C)C)CO)C)C)C	13.0554476	""	COCONUT:(CNP0018832)	2097152	682.6164	238.006	3385_CARA_C18_pos_SIRIUS_1143
2233	4	1	N/A	-501.75588195165	0.10050251256281409	4.593886402459775	C39H65N3O3	[M + H]+	ORDXQXMCPDMEQA	InChI=1S/C39H65N3O3/c1-26-21-38(18-13-27(22-38)14-19-39(44)16-7-10-31(43)23-39)34-37(3,45-34)17-15-33-32(26)24-36(33,2)29-12-11-28(20-29)25-41-35(40)42-30-8-5-4-6-9-30/h27-34,43-44H,1,4-25H2,2-3H3,(H3,40,41,42)/p+1	null	CC12CCC3C(CC3(C)C4CCC(C4)C[NH+]=C(N)NC5CCCCC5)C(=C)CC6(C1O2)CCC(C6)CCC7(CCCC(C7)O)O	0.0	""	COCONUT:(CNP0181099 CNP0274450);SuperNatural:(SN00170415)	3145728	624.5148	153.296	1914_CARA_C18_pos_SIRIUS_24005
2234	3	2	N/A	-206.9708950316436	0.18994974874371862	6.311540572097092	C36H72O9	[M - H4O2 + H]+	FCHIEDYAGPVFQV	InChI=1S/C36H72O9/c1-12-17-28(37-3)19-15-14-16-20-30(39-5)22-32(41-7)24-34(43-9)26-36(45-11)27-35(44-10)25-33(42-8)23-31(40-6)21-29(38-4)18-13-2/h13,28-36H,2,12,14-27H2,1,3-11H3	(4S,6S,8S,10S,12R,14R,16R,18R,24R)-4,6,8,10,12,14,16,18,24-nonamethoxyheptacos-1-ene	CCCC(CCCCCC(CC(CC(CC(CC(CC(CC(CC(CC=C)OC)OC)OC)OC)OC)OC)OC)OC)OC	6.30000019	14862674;21726576	COCONUT:(CNP0241522);Natural Products:(UNPD17548);PubChem:(14862674 21726576);SuperNatural:(SN00317387)	3178498	613.5046	89.057	3528_CARA_C18_pos_SIRIUS_11678
2235	3	3	N/A	-78.74962300398713	0.9999999999999999	43.04188419422657	C35H66O6	[M + H]+	OYJUWYHFGMRWBN	InChI=1S/C35H66O6/c1-4-7-10-13-16-17-20-22-25-28-34(37)40-31-32(41-35(38)29-26-23-19-15-12-9-6-3)30-39-33(36)27-24-21-18-14-11-8-5-2/h32H,4-31H2,1-3H3	null	CCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCC)OC(=O)CCCCCCCCC	13.3000002	14122755;101718897;131778439	HMDB:(71635 94882);PubChem:(14122755 101718897 131778439);PubChem class - bio and metabolites	16777226	583.4898	151.437	6047_CARA_C18_pos_SIRIUS_14335
2236	3	3	N/A	-86.35783365196785	0.9999999999999999	52.47686687500866	C33H65NO4	[M + H]+	SDEPNRQIXCUONL	InChI=1S/C33H65NO4/c1-3-5-7-9-11-13-15-16-18-19-21-23-25-27-31(36)30(29-35)34-33(38)32(37)28-26-24-22-20-17-14-12-10-8-6-4-2/h25,27,30-32,35-37H,3-24,26,28-29H2,1-2H3,(H,34,38)	N-[(E)-1,3-dihydroxyoctadec-4-en-2-yl]-2-hydroxypentadecanamide	CCCCCCCCCCCCCC=CC(C(CO)NC(=O)C(CCCCCCCCCCCCC)O)O	11.6000004	59593559;72334483	PubChem:(59593559 72334483);COCONUT:(CNP0358659)	2097154	540.4961	163.459	7480_CARA_C18_pos_SIRIUS_637
2237	1	1	N/A	-374.83492643273735	0.44572864321608047	8.475557802664472	C21H29N7O2	[M + H3N + H]+	XSUKJUUCYFMLFF	InChI=1S/C21H29N7O2/c1-14(29)23-6-7-24-21(30)19-12-27-8-5-15(19)10-18(27)11-28-13-20(25-26-28)16-3-2-4-17(22)9-16/h2-4,9,13,15,18-19H,5-8,10-12,22H2,1H3,(H,23,29)(H,24,30)	(2R,4R,5R)-N-(2-acetamidoethyl)-2-[[4-(3-aminophenyl)triazol-1-yl]methyl]-1-azabicyclo[2.2.2]octane-5-carboxamide	CC(=O)NCCNC(=O)C1CN2CCC1CC2CN3C=C(N=N3)C4=CC(=CC=C4)N	-0.200000003	11939898;11939899;11939900;11939901;44716152	COCONUT:(CNP0011538 CNP0226784);PubChem:(11939898 11939899 11939900 11939901 44716152);SuperNatural:(SN00014410 SN00014411);ZINC bio:(ZINC08254382 ZINC08254384)	3153922	429.2708	22.662	2134_CARA_C18_pos_SIRIUS_32523
2238	3	1	N/A	-472.76205174406016	0.05276381909547739	4.292657315759568	C36H65NO5	[M - H2O + H]+	NYINOFIIAOPILH	InChI=1S/C36H65NO5/c1-20-11-15-34(6)25(32(20,3)4)14-18-36(8)27(34)10-9-26-33(5)16-12-22(23(33)13-17-35(26,36)7)21(2)28(39)30(41)31(42)29(40)24(38)19-37/h20-31,38-42H,9-19,37H2,1-8H3	35-Amino-3-methylbacteriohopane-30,31,32,33,34-pentol	CC1CCC2(C3CCC4C5(CCC(C5CCC4(C3(CCC2C1(C)C)C)C)C(C)C(C(C(C(C(CN)O)O)O)O)O)C)C	7.19999981	127362;53462028;101236133	COCONUT:(CNP0335202);MeSH:(127362);PubChem:(127362 53462028 101236133);PubMed;CHEBI:(87086)	2097254	574.4791	142.825	1849_CARA_C18_pos_SIRIUS_1955
2239	2	2	N/A	-102.64065573094028	0.9999999999999999	61.705670605161544	C40H78O2	[M + H3N + H]+	YLDWBFYPDDJFKL	InChI=1S/C40H78O2/c1-31(11-7-15-35(5)39-23-21-37(29-39)17-9-13-33(3)25-27-41)19-20-32(2)12-8-16-36(6)40-24-22-38(30-40)18-10-14-34(4)26-28-42/h31-42H,7-30H2,1-6H3	(3R)-6-[(1S,3S)-3-[(2R,6S,9S,13R)-13-[(1S,3S)-3-[(4R)-6-hydroxy-4-methylhexyl]cyclopentyl]-6,9-dimethyltetradecan-2-yl]cyclopentyl]-3-methylhexan-1-ol	CC(CCCC1CCC(C1)C(C)CCCC(C)CCC(C)CCCC(C)C2CCC(C2)CCCC(C)CCO)CCO	15.6999998	11319306;70835853	COCONUT:(CNP0264680);Natural Products:(UNPD139491);PubChem:(11319306 70835853);SuperNatural:(SN00362096)	3178498	608.63	310.37	3002_CARA_C18_pos_SIRIUS_228
2240	1	5	N/A	-47.93093153580107	0.7869346733668342	42.77404085688835	C28H52O12	[M + H3N + H]+	VNHFMAKRYDWMAF	InChI=1S/C28H52O12/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-20(30)37-17-19-22(32)24(34)26(36)28(39-19)40-27-25(35)23(33)21(31)18(16-29)38-27/h18-19,21-29,31-36H,2-17H2,1H3	alpha,alpha''-Trehalose 6-palmitate	CCCCCCCCCCCCCCCC(=O)OCC1C(C(C(C(O1)OC2C(C(C(C(O2)CO)O)O)O)O)O)O	3.20000005	440276;3347976;15071718;53484087;53484088;56675386;125037658;125037659;125037660;125037661;124202571	COCONUT:(CNP0045767);KEGG:(C04265);PubChem:(440276 3347976 15071718 53484087 53484088 56675386 125037658 125037659 125037660 125037661 124202571);SuperNatural:(SN00213243);PubMed	3146050	598.3767	69.949	2426_CARA_C18_pos_SIRIUS_6807
