rank	#adducts	#predictedFPs	ConfidenceScore	CSI:FingerIDScore	ZodiacScore	SiriusScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	id
256	3	3	N/A	-420.81536525129155	0.9984924623115576	20.267672243065377	C14H16Cl2N2O4	[M - H]-	BEUXSCOHTNUOOS	InChI=1S/C14H16Cl2N2O4/c15-9-11(17-1-5-21-6-2-17)13(19)10(16)12(14(9)20)18-3-7-22-8-4-18/h1-8H2	2,6-dimorpholino-p-benzoquinone	C1COCCN1C2=C(C(=O)C(=C(C2=O)Cl)N3CCOCC3)Cl	0.618505299	96149	PubChem class - safety and toxic;PubChem:(96149);PubMed	67108930	345.0412	183.467	4088_CARA_HILIC_neg_SIRIUS_charge0_removed_2333
257	1	1	N/A	-81.78698785690297	0.8869346733668342	29.978937939004215	C7H4O7	[M + Cl]-	ZEGRKMXCOCRTCS	InChI=1S/C7H4O7/c8-2-1-3(6(10)11)14-5(4(2)9)7(12)13/h1,9H,(H,10,11)(H,12,13)	Poppy acid	C1=C(OC(=C(C1=O)O)C(=O)O)C(=O)O	0.0	10347	NORMAN:(NS00031960 NS00042480);COCONUT:(CNP0262708);HMDB:(33695);Natural Products:(UNPD127001);PubChem:(10347);ZINC bio:(ZINC01587602);PubChem class - bio and metabolites;EcoCyc Mine;MeSH:(10347);KEGG:(C20209);PubMed	17199046990	234.9662	94.779	1694_CARA_HILIC_neg_SIRIUS_charge0_removed_9292
258	2	2	N/A	-86.05224121591418	0.9999999999999999	13.98978537088754	C6H13NO6	[M - H2O - H]-	UFYKDFXCZBTLOO	InChI=1S/C6H13NO6/c7-3(6(12)13)5(11)4(10)2(9)1-8/h2-5,8-11H,1,7H2,(H,12,13)	bmse000440	C(C(C(C(C(C(=O)O)N)O)O)O)O	-5.9000001	73563;235915;3034164;4173362;6857404;10867224;11615344;16738705;16758044;21115254;22887085;25793911;25793912;40418670;40488861;89219582;92223139;101669178;121402912;129649550	SuperNatural:(SN00002904);ZINC bio:(ZINC02384917 ZINC04544874);additional;MeSH:(73563);Plantcyc:(GLUCOSAMINATE);PubMed;NORMAN:(NS00047641);COCONUT:(CNP0220274);PubChem:(73563 235915 3034164 4173362 6857404 10867224 11615344 16738705 16758044 21115254 22887085 25793911 25793912 40418670 40488861 89219582 92223139 101669178 121402912 129649550);YMDB Mine;CHEBI:(58269 46641 21056 46642 17784 33805);PubChem class - bio and metabolites;KEGG:(C03752);Training Set;Biocyc:(GLUCOSAMINATE)	34380605798	176.0562	154.973	5019_CARA_HILIC_neg_SIRIUS_charge0_removed_3530
259	3	3	N/A	-83.96146229736368	0.9954773869346734	17.820834446582808	C13H10N2O3S	[M - H]-	UVCJGUGAGLDPAA	InChI=1S/C13H10N2O3S/c16-19(17,18)10-6-7-11-12(8-10)15-13(14-11)9-4-2-1-3-5-9/h1-8H,(H,14,15)(H,16,17,18)	Ensulizole	C1=CC=C(C=C1)C2=NC3=C(N2)C=C(C=C3)S(=O)(=O)O	2.06638265	33919;1712019;3110105;138396074	NORMAN:(NS00010386);COCONUT:(CNP0153263);PubChem:(33919 1712019 3110105 138396074);CHEBI:(135132);additional;MeSH:(33919);PubChem class - safety and toxic;Training Set;PubMed;PubChem class - drug	103563366	273.0334	83.228	2917_CARA_HILIC_neg_SIRIUS_charge0_removed_3089
260	1	1	N/A	-112.040925545505	0.27135678391959805	25.464066151026515	C4H10N2O3S2	[M + Br]-	MQLJIOAPXLAGAP	InChI=1S/C4H10N2O3S2/c5-4(6)10-2-1-3-11(7,8)9/h1-3H2,(H3,5,6)(H,7,8,9)	3-S-Isothiuronium propyl sulfonate	C(CSC(=N)N)CS(=O)(=O)O	-0.600000024	89008;20545663;28467562	NORMAN:(NS00050444);PubChem class - safety and toxic;PubChem:(89008 20545663 28467562)	67371010	276.9311	98.943	2303_CARA_HILIC_neg_SIRIUS_charge0_removed_1056
261	3	2	N/A	-434.6514048254868	0.06281407035175879	9.933658871682589	C36H54N2O2	[M - H2O - H]-	FYNXDGNCEBQLGC	InChI=1S/C36H54N2O2/c1-33(2,3)25-17-23(31(39)27(19-25)35(7,8)9)21-37-29-15-13-14-16-30(29)38-22-24-18-26(34(4,5)6)20-28(32(24)40)36(10,11)12/h17-22,29-30,39-40H,13-16H2,1-12H3	null	CC(C)(C)C1=CC(=C(C(=C1)C(C)(C)C)O)C=NC2CCCCC2N=CC3=C(C(=CC(=C3)C(C)(C)C)C(C)(C)C)O	10.0	2733339;3385181;102204463;135509879;135699446;135405311;135415899	PubChem class - safety and toxic;PubChem:(2733339 3385181 102204463 135509879 135699446 135405311 135415899);PubMed	67108930	527.4043	105.8	4104_CARA_HILIC_neg_SIRIUS_charge0_removed_9095
262	3	4	N/A	-234.03175956977532	0.014572864321608042	11.070659767400734	C23H24N4O5	[M - H]-	XEYOSKGWKNBWAO	InChI=1S/C23H24N4O5/c1-26-9-8-15-11-16(5-6-18(15)26)24-21(28)12-17-22(29)27(23(30)25-17)13-14-4-7-19(31-2)20(10-14)32-3/h4-11,17H,12-13H2,1-3H3,(H,24,28)(H,25,30)	null	CN1C=CC2=C1C=CC(=C2)NC(=O)CC3C(=O)N(C(=O)N3)CC4=CC(=C(C=C4)OC)OC	1.5	71826610;75356755;99871207	PubChem:(71826610 75356755 99871207);COCONUT:(CNP0402052)	2097154	435.1705	131.019	2935_CARA_HILIC_neg_SIRIUS_charge0_removed_11063
263	2	2	N/A	-218.1606446463874	0.5160804020100503	6.086374301613164	C26H48O11	[M - H4O2 - H]-	ZZMOUVIMWCRXAF	InChI=1S/C26H48O11/c1-16(34-25-19(29)14-18(28)17(2)35-25)12-10-8-6-4-3-5-7-9-11-13-21(30)37-26-24(33)23(32)22(31)20(15-27)36-26/h16-20,22-29,31-33H,3-15H2,1-2H3	null	CC1C(CC(C(O1)OC(C)CCCCCCCCCCCC(=O)OC2C(C(C(C(O2)CO)O)O)O)O)O	2.4000001	86289881	COCONUT:(CNP0083088);PubChem:(86289881);CHEBI:(79306)	2097186	499.2915	34.571	3365_CARA_HILIC_neg_SIRIUS_charge0_removed_4718
264	1	1	N/A	-95.67784245990289	0.9999999999999999	24.092273482090132	C2H6N2O4S	[M + Br]-	JZIAAXXKIVZHLH	InChI=1S/C2H6N2O4S/c3-9(7,8)4-1-2(5)6/h4H,1H2,(H,5,6)(H2,3,7,8)	2-(sulfamoylamino)acetate	C(C(=O)O)NS(=O)(=O)N	-1.70000005	22132272;22615789	PubChem class - safety and toxic;PubChem:(22132272 22615789);PubMed	67108930	232.9252	173.876	4714_CARA_HILIC_neg_SIRIUS_charge0_removed_50
265	3	5	N/A	-258.2452806094911	0.036683417085427134	3.4496862695181805	C21H41NO4S	[M - H]-	ZELMCNGBZNDREZ	InChI=1S/C21H41NO4S/c1-3-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-21(27(24,25)26)22-20(23)4-2/h4,21H,2-3,5-19H2,1H3,(H,22,23)(H,24,25,26)	1-(prop-2-enoylamino)octadecane-1-sulfonic acid	CCCCCCCCCCCCCCCCCC(NC(=O)C=C)S(=O)(=O)O	8.0	3022710	PubChem:(3022710);NORMAN:(NS00062819)	262146	402.2664	73.813	3520_CARA_HILIC_neg_SIRIUS_charge0_removed_6166
266	3	3	N/A	-110.10690087693875	0.9999999999999999	81.45873796713789	C20H36O4	[M - H2O - H]-	DAKTXSDZCYKITO	InChI=1S/C20H36O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-18(21)16-19(22)17-20(23)24/h2-17H2,1H3,(H,23,24)	null	CCCCCCCCCCCCCCCC(=O)CC(=O)CC(=O)O	6.80000019	137347934	PubChem:(137347934);PubChem class - bio and metabolites	16777218	321.242	32.824	474_CARA_HILIC_neg_SIRIUS_charge0_removed_2046
267	1	1	N/A	-398.4622516385461	0.8477386934673368	40.7558510010075	C12H15N9O3	[M - H]-	CDFUEJXDMOJTBY	InChI=1S/C12H15N9O3/c1-23-10-4(3-17-12(21-10)24-2)5-7(13)19-8(14)6(18-5)9(22)20-11(15)16/h3H,1-2H3,(H4,13,14,19)(H4,15,16,20,22)	null	COC1=NC(=NC=C1C2=C(N=C(C(=N2)C(=O)N=C(N)N)N)N)OC	-1.10000002	139030451	PubChem:(139030451);PubChem class - bio and metabolites	16777218	332.1236	87.397	4336_CARA_HILIC_neg_SIRIUS_charge0_removed_4622
268	2	2	N/A	-515.2603656845258	0.29145728643216084	2.878633762262973	C19H37N5O7	[M - H2O - H]-	HMECVJNOEGFUCY	InChI=1S/C19H37N5O7/c1-19(27)7-28-18(13(26)16(19)23)31-15-11(22)5-10(21)14(12(15)25)30-17-9(20)4-3-8(29-17)6-24-2/h3,9-18,24-27H,4-7,20-23H2,1-2H3	null	CC1(COC(C(C1N)O)OC2C(CC(C(C2O)OC3C(CC=C(O3)CNC)N)N)N)O	-5.06925344	""	COCONUT:(CNP0255689);Natural Products:(UNPD134383)	2129920	428.2488	144.046	5437_CARA_HILIC_neg_SIRIUS_charge0_removed_8817
269	3	5	N/A	-317.70711136261053	0.041708542713567845	20.934092059332237	C12H20N2O8P2	[M - H2O - H]-	CFHOMAMSGWRSCJ	InChI=1S/C12H20N2O8P2/c1-4-12(3,23(16,17)18)14-6-10-9(7-22-24(19,20)21)5-13-8(2)11(10)15/h5-6,15H,4,7H2,1-3H3,(H2,16,17,18)(H2,19,20,21)	null	CCC(C)(N=CC1=C(C(=NC=C1COP(=O)(O)O)C)O)P(=O)(O)O	-2.0999999	5168641;5288840;135509126;135752045	PubChem:(5168641 5288840 135509126 135752045);PubMed;PubChem class - bio and metabolites	16777282	363.052	167.081	939_CARA_HILIC_neg_SIRIUS_charge0_removed_2758
270	3	1	N/A	-286.52794653723043	0.025125628140703515	24.99787765677333	C12H22N4O10P2	[M - H2O - H]-	OGKREJFVUHDHTP	InChI=1S/C12H22N4O10P2/c13-3-1-5-27(20,21)26-28(22,23)24-6-7-9(17)10(18)11(25-7)16-4-2-8(14)15-12(16)19/h2,4,7,9-11,17-18H,1,3,5-6,13H2,(H,20,21)(H,22,23)(H2,14,15,19)	null	C1=CN(C(=O)N=C1N)C2C(C(C(O2)COP(=O)(O)OP(=O)(CCCN)O)O)O	-3.87537885	90657142;90657143	PubChem:(90657142 90657143);PubMed;Biocyc:(CPD-10337 CPD-15966);PubChem class - bio and metabolites	16779330	425.066	155.902	3255_CARA_HILIC_neg_SIRIUS_charge0_removed_2837
271	3	1	N/A	-473.175760150679	0.010552763819095479	5.934540177640139	C38H55N5O12	[M - H4O2 - H]-	RVSSCFWFTZYLNF	InChI=1S/C38H55N5O12/c1-4-30(24(2)34(48)39-27-17-12-15-23-43(53)37(27)50)55-38(51)28(18-13-14-22-42(52)31(45)20-8-6-5-7-9-21-32(46)47)40-35(49)33-25(3)54-36(41-33)26-16-10-11-19-29(26)44/h8,10-11,16,19-20,24-25,27-28,30,33,44,52-53H,4-7,9,12-15,17-18,21-23H2,1-3H3,(H,39,48)(H,40,49)(H,46,47)	null	CCC(C(C)C(=O)NC1CCCCN(C1=O)O)OC(=O)C(CCCCN(C(=O)C=CCCCCCC(=O)O)O)NC(=O)C2C(OC(=N2)C3=CC=CC=C3O)C	3.5	139583824	PubChem:(139583824);COCONUT:(CNP0211670)	2097154	736.3626	83.102	3965_CARA_HILIC_neg_SIRIUS_charge0_removed_10332
272	3	1	N/A	-191.4563654729283	0.07236180904522614	0.12090064356511543	C26H53NO5S	[M - H]-	SVNCGUOHHSGPSE	InChI=1S/C26H53NO5S/c1-4-7-10-11-14-17-20-25(33(30,31)32)24(28)19-16-13-12-15-18-21-26(29)27(22-8-5-2)23-9-6-3/h24-25,28H,4-23H2,1-3H3,(H,30,31,32)	18-(dibutylamino)-10-hydroxy-18-oxooctadecane-9-sulfonic acid	CCCCCCCCC(C(CCCCCCCC(=O)N(CCCC)CCCC)O)S(=O)(=O)O	7.0999999	107054;99116891	PubChem:(107054 99116891);NORMAN:(NS00066612)	262146	490.3572	73.813	562_CARA_HILIC_neg_SIRIUS_charge0_removed_1718
273	2	2	N/A	-286.2017333248475	0.9974874371859296	10.354457007388499	C18H23N3O6	[M - H]-	XUVTWGPERWIERB	InChI=1S/C18H23N3O6/c19-12(10-15(22)23)17(25)21-8-4-7-14(21)16(24)20-13(18(26)27)9-11-5-2-1-3-6-11/h1-3,5-6,12-14H,4,7-10,19H2,(H,20,24)(H,22,23)(H,26,27)	3-amino-4-[2-[(1-carboxy-2-phenylethyl)carbamoyl]pyrrolidin-1-yl]-4-oxobutanoic acid	C1CC(N(C1)C(=O)C(CC(=O)O)N)C(=O)NC(CC2=CC=CC=C2)C(=O)O	-0.245436832	18219641;139597907	PubChem:(18219641 139597907);NORMAN:(NS00008991)	262146	376.1534	125.033	422_CARA_HILIC_neg_SIRIUS_charge0_removed_6263
274	1	3	N/A	-142.33645984763098	0.13015075376884422	37.2245654061522	C10H20N6O4	[M + Cl]-	JSLGXODUIAFWCF	InChI=1S/C10H20N6O4/c11-5(2-1-3-15-10(13)14)8(18)16-6(9(19)20)4-7(12)17/h5-6H,1-4,11H2,(H2,12,17)(H,16,18)(H,19,20)(H4,13,14,15)	null	C(CC(C(=O)NC(CC(=O)N)C(=O)O)N)CN=C(N)N	-6.0	9900579;53972225	HMDB:(28704);Training Set;PubChem:(9900579 53972225);additional;PubChem class - bio and metabolites	17317898	323.1242	82.457	5269_CARA_HILIC_neg_SIRIUS_charge0_removed_3988
275	2	2	N/A	-136.13411538544784	0.9999999999999999	40.0912936866178	C10H18N2O5	[M - H]-	WKXVAXOSIPTXEC	InChI=1S/C10H18N2O5/c1-3-5(2)8(11)9(15)12-6(10(16)17)4-7(13)14/h5-6,8H,3-4,11H2,1-2H3,(H,12,15)(H,13,14)(H,16,17)	L-Aspartic acid, N-L-isoleucyl-	CCC(C)C(C(=O)NC(CC(=O)O)C(=O)O)N	-0.906620383	7020019;7020020;14304554;14304557;44298592;81644788;81645594;88463263;119093054	HMDB:(28903);PubChem:(7020019 7020020 14304554 14304557 44298592 81644788 81645594 88463263 119093054);CHEBI:(141439);additional;PubChem class - bio and metabolites;Training Set;PubMed	17317994	245.1134	93.399	3136_CARA_HILIC_neg_SIRIUS_charge0_removed_3203
276	3	3	N/A	-169.73425597532324	0.9999999999999999	45.89416989647258	C14H23NO11	[M - H2O - H]-	XXNWSGSWDRDYLR	InChI=1S/C14H23NO11/c1-5(16)12(21)25-4-8(19)10(20)11-9(15-6(2)17)7(18)3-14(24,26-11)13(22)23/h5,7-11,16,18-20,24H,3-4H2,1-2H3,(H,15,17)(H,22,23)	N-Acetyl-9-O-lactoylneuraminate	CC(C(=O)OCC(C(C1C(C(CC(O1)(C(=O)O)O)O)NC(=O)C)O)O)O	-3.0999999	191486;192236;14160872;129676763;129729663;135054593	COCONUT:(CNP0110910);HMDB:(768);Natural Products:(UNPD69080 UNPD4024);PubChem:(191486 192236 14160872 129676763 129729663 135054593);SuperNatural:(SN00336482);PubChem class - bio and metabolites;MeSH:(191486 192236);PubMed	19955790	362.1078	142.715	294_CARA_HILIC_neg_SIRIUS_charge0_removed_3295
277	1	1	N/A	-234.80813683852918	0.2190954773869347	17.176981098322084	C11H18N2O9	[M + Br]-	WYMDDFRYORANCC	InChI=1S/C11H18N2O9/c14-7(1-12(3-8(15)16)4-9(17)18)2-13(5-10(19)20)6-11(21)22/h7,14H,1-6H2,(H,15,16)(H,17,18)(H,19,20)(H,21,22)	Diaminopropanol tetraacetic acid	C(C(CN(CC(=O)O)CC(=O)O)O)N(CC(=O)O)CC(=O)O	-6.5	18465	NORMAN:(NS00020076);COCONUT:(CNP0019221);PubChem class - safety and toxic;PubChem:(18465);PubMed	69468226	401.019	101.913	5069_CARA_HILIC_neg_SIRIUS_charge0_removed_741
278	3	3	N/A	-104.5434888335255	0.9999999999999999	29.29454845134558	C7H10O4	[M - H2O - H]-	JSRDBEGXQDOKHA	InChI=1S/C7H10O4/c8-6(9)2-4-1-5(4)3-7(10)11/h4-5H,1-3H2,(H,8,9)(H,10,11)	1,2-Cyclopropanediacetic acid	C1C(C1CC(=O)O)CC(=O)O	0.100000001	191303;53972574;59125736;92258617	PubChem:(191303 53972574 59125736 92258617);MeSH:(191303)	6	139.0401	76.888	1649_CARA_HILIC_neg_SIRIUS_charge0_removed_5039
279	3	4	N/A	-111.22919057460206	0.14623115577889448	36.617299871206306	C16H19N3O5	[M - H2O - H]-	LLEUXCDZPQOJMY	InChI=1S/C16H19N3O5/c17-11(5-6-14(20)21)15(22)19-13(16(23)24)7-9-8-18-12-4-2-1-3-10(9)12/h1-4,8,11,13,18H,5-7,17H2,(H,19,22)(H,20,21)(H,23,24)	Thymogen	C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)NC(=O)C(CCC(=O)O)N	0.0593139641	1549461;1549462;1549463;100094;333386;4979439;6560244;67204174;69582190;69582192;71965912;89424036;129870370	COCONUT:(CNP0346684);HMDB:(28830);PubChem:(1549461 1549462 1549463 100094 333386 4979439 6560244 67204174 69582190 69582192 71965912 89424036 129870370);CHEBI:(73512);ZINC bio:(ZINC01576165 ZINC01576166);additional;PubChem class - bio and metabolites;MeSH:(100094);Training Set;PubMed;PubChem class - drug	52977774	314.1143	86.338	3588_CARA_HILIC_neg_SIRIUS_charge0_removed_2517
280	2	2	N/A	-41.05512936698082	0.9999999999999999	52.351072518346015	C6H12O7	[M - H2O - H]-	RGHNJXZEOKUKBD	InChI=1S/C6H12O7/c7-1-2(8)3(9)4(10)5(11)6(12)13/h2-5,7-11H,1H2,(H,12,13)	gulonate	C(C(C(C(C(C(=O)O)O)O)O)O)O	-3.4000001	604;10690;128869;152304;193325;439315;3032299;3085666;4134252;3246006;3246058;5311443;5459956;5459986;5460054;5461127;6419706;6857417;6857680;9794176;9891231;9891369;12310779;12310780;13767387;11479470;16757726;38988608;40468191;40468192;44153679;44229140;44457530;54265261;58969553;88304923;87722907;90738010;90910290;89382046;90470114;117972898;123890911;130342597;129673246;134694907;134944021;134944020;139025120	HMDB:(565 625 3290);PubChem class - food;SuperNatural:(SN00245295 SN00156805);ZINC bio:(ZINC01531008 ZINC02040884 ZINC03869785 ZINC03869786 ZINC03869787 ZINC03876030 ZINC03876031 ZINC05131976 ZINC05131990 ZINC08551134);additional;HSDB:(526-95-4);MeSH:(10690 128869 152304 193325 439315 3246006 5460054 6419706 6857417 6857680);Plantcyc:(L-IDONATE GLUCONATE D-MANNONATE CPD0-1083 D-ALTRONATE);PubMed;NORMAN:(NS00008847);COCONUT:(CNP0082953 CNP0198480);KNApSAcK:(34850);Natural Products:(UNPD148539 UNPD162221);PubChem:(604 10690 128869 152304 193325 439315 3032299 3085666 4134252 3246006 3246058 5311443 5459956 5459986 5460054 5461127 6419706 6857417 6857680 9794176 9891231 9891369 12310779 12310780 13767387 11479470 16757726 38988608 40468191 40468192 44153679 44229140 44457530 54265261 58969553 88304923 87722907 90738010 90910290 89382046 90470114 117972898 123890911 130342597 129673246 134694907 134944021 134944020 139025120);CHEBI:(13115 12931 33076 16154 87753 86359 16534 46644 37425 18391 21336 33198 53071 17796 17360 17767);PubChem class - bio and metabolites;KEGG:(C00880 C00817 C00800 C15930 C00257 C00770 C00514);PubChem class - safety and toxic;YMDB:(383);Training Set;PubChem class - drug;Biocyc:(L-IDONATE CPD-14805 D-GALACTONATE GLUCONATE L-GULONATE CPD0-1083 CPD-16836 D-ALTRONATE CPD0-1197 CPD-14807 D-MANNONATE)	255847294	177.04	93.235	1723_CARA_HILIC_neg_SIRIUS_charge0_removed_2066
281	1	1	N/A	-54.98878743891817	0.91356783919598	14.502660556102116	C9H2F16O2	[M - H]-	RARQGXBOCXOJPM	InChI=1S/C9H2F16O2/c10-1(11)3(12,13)5(16,17)7(20,21)9(24,25)8(22,23)6(18,19)4(14,15)2(26)27/h1H,(H,26,27)	9h-perfluorononanoic acid	C(C(C(C(C(C(C(C(C(=O)O)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F	5.30000019	6434	NORMAN:(NS00011138);PubChem:(6434);CHEBI:(38399);MeSH:(6434);PubChem class - safety and toxic;PubMed	67371110	444.9733	70.005	1859_CARA_HILIC_neg_SIRIUS_charge0_removed_1852
282	3	3	N/A	-248.77755716496284	0.7748743718592965	13.232608409294604	C13H16N2O4	[M - H]-	LMCMSORQDRGJLG	InChI=1S/C13H16N2O4/c1-13(11(16)14-12(17)15-13)7-8-4-5-9(18-2)10(6-8)19-3/h4-6H,7H2,1-3H3,(H2,14,15,16,17)	5-Methyl-5-veratrylhydantoin	CC1(C(=O)NC(=O)N1)CC2=CC(=C(C=C2)OC)OC	1.10000002	2063611;2097900;120830	PubChem class - safety and toxic;Training Set;PubChem:(2063611 2097900 120830);PubMed	67125314	263.1062	159.872	1990_CARA_HILIC_neg_SIRIUS_charge0_removed_6929
283	1	1	N/A	-296.34430965411593	0.049246231155778905	7.288936502929852	C28H57N5O5	[M + Br]-	NBMGLMJXPPFHTG	InChI=1S/C28H57N5O5/c1-20(34)18-31-22(15-23-10-11-24(35)21(2)33-23)9-7-5-4-6-8-12-28(38,17-26(36)37)19-32-27(3)13-14-30-25(29)16-27/h20-25,30-35,38H,4-19,29H2,1-3H3,(H,36,37)	null	CC1C(CCC(N1)CC(CCCCCCCC(CC(=O)O)(CNC2(CCNC(C2)N)C)O)NCC(C)O)O	1.77295947	""	COCONUT:(CNP0220626 CNP0361616 CNP0418405);SuperNatural:(SN00164166)	3145728	622.351	109.573	4983_CARA_HILIC_neg_SIRIUS_charge0_removed_9143
284	3	4	N/A	-127.8787806269033	0.9884422110552764	9.65037922199104	C33H52O4	[M - H]-	UWKPEQIWSIQPPF	InChI=1S/C33H52O4/c1-20-12-15-29(4)18-19-31(6)23(27(29)21(20)2)10-11-24-30(5)16-14-26(37-22(3)34)33(8,28(35)36-9)25(30)13-17-32(24,31)7/h10,20-21,24-27H,11-19H2,1-9H3	null	CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C(=O)OC)OC(=O)C)C)C)C2C1C)C)C	7.74656057	""	COCONUT:(CNP0165919);Natural Products:(UNPD16741)	2129920	511.3778	98.015	2452_CARA_HILIC_neg_SIRIUS_charge0_removed_9289
285	3	3	N/A	-392.9207507855035	0.08291457286432162	10.75179399902532	C18H15N5O3S2	[M - H2O - H]-	WUHPQLZTAQRCAJ	InChI=1S/C18H15N5O3S2/c1-12-17(23-11-5-3-7-15(23)20-12)18(24)21-22-28(25,26)16-9-8-14(27-16)13-6-2-4-10-19-13/h2-11,22H,1H3,(H,21,24)	2-methyl-N''-(5-pyridin-2-ylthiophen-2-yl)sulfonylimidazo[1,2-a]pyridine-3-carbohydrazide	CC1=C(N2C=CC=CC2=N1)C(=O)NNS(=O)(=O)C3=CC=C(S3)C4=CC=CC=N4	3.29999995	2812697	NORMAN:(NS00017445);PubChem:(2812697);PubMed	262210	394.0466	148.294	3061_CARA_HILIC_neg_SIRIUS_charge0_removed_3157
286	1	1	N/A	-180.4272678722711	0.9999999999999999	39.51988478928808	C9H14N2O8	[M - H]-	FZCSTZYAHCUGEM	InChI=1S/C9H14N2O8/c12-6(13)1-4(8(16)17)10-2-5(9(18)19)11-3-7(14)15/h4-5,10-11H,1-3H2,(H,12,13)(H,14,15)(H,16,17)(H,18,19)	Aspergillomarasmine B	C(C(C(=O)O)NCC(C(=O)O)NCC(=O)O)C(=O)O	-6.80000019	3083795;10016380;129078556	COCONUT:(CNP0145140);Natural Products:(UNPD477 UNPD186401);PubChem:(3083795 10016380 129078556);SuperNatural:(SN00401735);MeSH:(3083795);PubMed;KEGG Mine	8593113158	277.067	80.857	345_CARA_HILIC_neg_SIRIUS_charge0_removed_4937
287	3	2	N/A	-413.6227729312251	0.04572864321608041	8.61476326693452	C21H41N3O3	[M - H4O2 - H]-	OVUBDKNXJHOLMI	InChI=1S/C21H41N3O3/c1-5-9-12-17(8-4)20(26)24-18(21(27)23-16-11-7-3)13-14-19(25)22-15-10-6-2/h17-18H,5-16H2,1-4H3,(H,22,25)(H,23,27)(H,24,26)	UNII-0IAF2L30VS component OVUBDKNXJHOLMI-ROUUACIJSA-N	CCCCC(CC)C(=O)NC(CCC(=O)NCCCC)C(=O)NCCCC	3.9000001	11417726;73416522;73416523;71498798	PubChem:(11417726 73416522 73416523 71498798);NORMAN:(NS00002908)	262146	346.2876	109.093	3633_CARA_HILIC_neg_SIRIUS_charge0_removed_4995
288	3	3	N/A	-107.19384237957705	0.17537688442211058	12.934217136238576	C26H43NO7S	[M - H2O - H]-	VXWYZDSFMHCNQA	InChI=1S/C26H43NO7S/c1-15(4-7-23(31)27-10-11-35(32,33)34)18-5-6-19-24-20(14-22(30)26(18,19)3)25(2)9-8-17(28)12-16(25)13-21(24)29/h15-20,22,24,28,30H,4-14H2,1-3H3,(H,27,31)(H,32,33,34)	3,12-Dihydroxy-7-oxocholanoyltaurine	CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C1(C(CC3C2C(=O)CC4C3(CCC(C4)O)C)O)C	1.89999998	128842;10006666;54416610;71439572;87272141;129626821	PubChem:(128842 10006666 54416610 71439572 87272141 129626821);YMDB Mine;CHEBI:(138393 137820);EcoCyc Mine;MeSH:(128842 10006666);PubMed	51539607654	494.2533	76.407	3539_CARA_HILIC_neg_SIRIUS_charge0_removed_8862
289	1	1	N/A	-237.94961323816275	0.407035175879397	9.892258352706886	C28H49NO23	[M - H2O - H]-	KYIVGAJPTVEGBX	InChI=1S/C28H49NO23/c1-7(35)29-13-17(40)24(11(5-33)49-26(13)47-9(3-31)15(38)18(41)14(37)8(36)2-30)51-28-23(46)20(43)21(44)25(52-28)12(6-34)50-27-22(45)19(42)16(39)10(4-32)48-27/h3,8-28,30,32-34,36-46H,2,4-6H2,1H3,(H,29,35)	null	CC(=O)NC1C(C(C(OC1OC(C=O)C(C(C(C(CO)O)O)O)O)CO)OC2C(C(C(C(O2)C(CO)OC3C(C(C(C(O3)CO)O)O)O)O)O)O)O	-9.02144432	""	COCONUT:(CNP0338640);Natural Products:(UNPD9447);SuperNatural:(SN00340744)	3178496	748.2464	111.838	2115_CARA_HILIC_neg_SIRIUS_charge0_removed_3456
290	1	1	N/A	-89.77721005859036	0.9020100502512562	9.590191498748084	C20H42O6S	[M - H]-	GYIFHEVPCLAVCQ	InChI=1S/C20H42O6S/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-24-17-18-25-19-20-26-27(21,22)23/h2-20H2,1H3,(H,21,22,23)	2-(2-hexadecoxyethoxy)ethyl hydrogen sulfate	CCCCCCCCCCCCCCCCOCCOCCOS(=O)(=O)O	6.5999999	3014868	PubChem:(3014868);NORMAN:(NS00051948)	262146	409.2613	65.331	4796_CARA_HILIC_neg_SIRIUS_charge0_removed_2894
291	3	7	N/A	-192.7046426152941	0.023618090452261313	5.293774567124441	C28H20O6	[M - H4O2 - H]-	IOZHXVGEYABNFO	InChI=1S/C28H20O6/c29-16-4-1-13(2-5-16)25-24(15-7-18(31)10-19(32)8-15)21-9-14-3-6-17(30)11-20(14)26-22(33)12-23(34)28(25)27(21)26/h1-12,24-25,29-34H	null	C1=CC(=CC=C1C2C(C3=C4C2=C(C=C(C4=C5C=C(C=CC5=C3)O)O)O)C6=CC(=CC(=C6)O)O)O	5.5	25016671	COCONUT:(CNP0146898);Natural Products:(UNPD139413);PubChem:(25016671);SuperNatural:(SN00291432);MeSH:(25016671);PubMed	3178566	415.1011	167.603	2558_CARA_HILIC_neg_SIRIUS_charge0_removed_3350
